fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1126611,112661,1,1126611231,1126611236,1126611214,1126611219,1126611218,1126611245,1126611236
1126611,112661,1,1126611212,1126611220,1126611216,1126611207,1126611216,1126611220,1126611223
1126611,112661,1,1126611210,1126611209,1126611214,1126611233,1126611218,1126611213,1126611238
1126611,112661,1,1126611221,1126611213,1126611218,1126611245,1126611245,1126611213,1126611228
1126611,112661,1,1126611245,1126611213,1126611218,1126611228,1126611213,1126611228,1126611238
1126611,112661,1,1126611208,1126611207,1126611217,1126611219,1126611223,1126611231,1126611240
1126611,112661,1,1126611228,1126611213,1126611238,1126611245,1126611213,1126611238,1126611245
1126611,112661,1,1126611206,1126611244,1126611239,1126611210,1126611244,1126611245,1126611236
1126611,112661,1,1126611220,1126611212,1126611216,1126611207,1126611223,1126611212,1126611245
1126611,112661,1,1126611233,1126611228,1126611214,1126611210,1126611210,1126611214,1126611209
1126611,112661,1,1126611238,1126611213,1126611228,1126611245,1126611213,1126611228,1126611245
1126611,112661,1,1126611223,1126611236,1126611211,1126611245,1126611222,1126611236,1126611221
1126611,112661,1,1126611213,1126611218,1126611245,1126611228,1126611238,1126611218,1126611228
1126611,112661,1,1126611244,1126611206,1126611239,1126611245,1126611206,1126611213,1126611245
1126621,112662,1,1126621245,1126621219,1126621247,1126621234,1126621203,1126621247,1126621219
1126621,112662,1,1126621232,1126621240,1126621208,1126621210,1126621208,1126621217,1126621250
1126621,112662,1,1126621208,1126621217,1126621233,1126621246,1126621209,1126621228,1126621240
1126621,112662,1,1126621236,1126621207,1126621210,1126621222,1126621215,1126621229,1126621247
1126621,112662,1,1126621250,1126621246,1126621217,1126621233,1126621207,1126621244,1126621213
1126621,112662,1,1126621229,1126621213,1126621227,1126621245,1126621213,1126621203,1126621245
1126621,112662,1,1126621231,1126621220,1126621223,1126621228,1126621223,1126621220,1126621210
1126631,112663,1,1126631251,1126631244,1126631213,,1126631244,1126631213,1126631262
1126631,112663,1,1126631226,1126631221,1126631220,1126631210,1126631233,1126631220,1126631221
1126631,112663,1,1126631208,1126631231,1126631222,1126631246,1126631258,1126631271,1126631223
1126631,112663,1,1126631210,1126631226,1126631220,1126631209,1126631209,,
1126631,112663,1,1126631233,1126631229,1126631223,1126631209,1126631229,1126631223,1126631209
1126631,112663,1,1126631224,1126631271,1126631255,,1126631220,1126631255,1126631226
1126631,112663,1,1126631230,1126631225,1126631235,1126631234,1126631225,1126631235,1126631234
1126631,112663,1,1126631214,1126631234,1126631235,1126631225,1126631234,1126631221,1126631210
1126631,112663,1,1126631270,1126631224,1126631255,,1126631221,1126631224,
1126631,112663,1,1126631261,1126631212,1126631229,,1126631212,1126631223,1126631229
1126631,112663,1,1126631247,1126631246,1126631227,1126631213,1126631212,1126631208,1126631211
1126631,112663,1,1126631232,1126631234,1126631235,1126631214,1126631219,1126631214,1126631234
1126651,112665,1,1126651250,1126651225,1126651235,1126651237,1126651214,1126651235,1126651225
1126651,112665,1,1126651218,1126651241,1126651234,1126651206,1126651234,1126651231,1126651241
1126651,112665,1,1126651208,1126651251,,,1126651251,,
1126651,112665,1,1126651220,1126651218,1126651206,1126651254,1126651234,1126651218,1126651206
1126651,112665,1,1126651214,1126651229,1126651204,1126651213,1126651237,1126651213,
1126651,112665,1,1126651241,1126651238,1126651242,1126651218,1126651234,1126651217,1126651238
1126661,112666,1,1126661219,1126661221,1126661224,1126661247,1126661247,1126661221,1126661224
1126661,112666,1,1126661251,1126661269,1126661216,1126661222,1126661240,1126661247,1126661238
1126661,112666,1,1126661221,1126661219,1126661224,1126661217,1126661265,1126661217,1126661219
1126661,112666,1,1126661233,1126661250,1126661246,1126661255,1126661218,1126661221,1126661230
1126661,112666,1,1126661269,1126661214,1126661240,1126661251,1126661224,1126661214,1126661268
1126661,112666,1,1126661238,1126661236,1126661235,1126661255,1126661236,1126661255,1126661222
1126662,112666,1,1126662240,1126662205,1126662227,1126662216,1126662205,1126662216,1126662234
1126662,112666,1,1126662250,1126662231,1126662228,1126662208,1126662231,1126662228,1126662244
1126662,112666,1,1126662272,1126662268,1126662269,1126662270,1126662267,1126662268,1126662270
1126662,112666,1,1126662208,1126662230,1126662205,1126662243,1126662205,1126662250,1126662254
1126663,112666,1,1126663262,1126663278,,,1126663278,1126663247,1126663244
1126663,112666,1,1126663218,1126663228,1126663244,1126663247,1126663247,1126663228,1126663244
1126663,112666,1,1126663266,1126663280,1126663264,1126663281,1126663280,1126663247,1126663264
1126663,112666,1,1126663258,1126663264,1126663233,1126663218,1126663264,1126663218,1126663244
1126663,112666,1,1126663248,1126663231,1126663281,,1126663231,1126663281,
1126663,112666,1,1126663241,1126663255,1126663252,1126663233,1126663255,1126663252,1126663247
1126663,112666,1,1126663264,1126663280,1126663233,1126663227,1126663247,,
1126663,112666,1,1126663253,1126663220,1126663252,,1126663261,1126663275,
1126663,112666,1,1126663280,1126663244,1126663266,1126663247,1126663264,1126663266,
1126664,112666,1,1126664265,1126664226,1126664260,1126664249,1126664213,1126664224,1126664260
1126664,112666,1,1126664216,1126664255,,,1126664232,1126664255,
1126664,112666,1,1126664249,1126664224,1126664260,1126664248,1126664224,1126664228,1126664213
1126664,112666,1,1126664260,1126664223,1126664249,,1126664213,1126664224,
1126664,112666,1,1126664232,1126664222,1126664243,1126664228,1126664228,1126664243,1126664222
1126664,112666,1,1126664242,1126664221,1126664226,1126664233,1126664224,,
1126664,112666,1,1126664268,1126664267,1126664254,1126664217,1126664267,1126664217,1126664254
1126664,112666,1,1126664213,1126664265,1126664260,,1126664265,1126664260,
1126671,112667,1,1126671214,1126671202,1126671208,1126671212,1126671202,1126671208,1126671212
1126671,112667,1,1126671224,1126671250,1126671218,,1126671250,1126671223,1126671232
1126671,112667,1,1126671221,1126671244,,,1126671244,,
1126671,112667,1,1126671218,1126671250,1126671224,1126671271,1126671250,1126671233,1126671255
1126671,112667,1,1126671244,1126671221,,,1126671221,,
1126671,112667,1,1126671228,1126671223,1126671236,,1126671236,1126671223,
1126671,112667,1,1126671211,1126671274,1126671290,1126671216,1126671274,1126671216,1126671217
1126671,112667,1,1126671233,1126671255,,,1126671280,1126671255,
1126671,112667,1,1126671238,1126671204,1126671203,1126671236,1126671281,1126671235,1126671203
1126671,112667,1,1126671249,1126671270,1126671202,1126671266,1126671266,1126671270,1126671264
1126671,112667,1,1126671275,1126671201,,,1126671201,,
1126671,112667,1,1126671208,1126671214,,,1126671214,,
1126671,112667,1,1126671237,,,,,,
1126671,112667,1,1126671276,1126671241,1126671251,1126671281,1126671281,1126671251,1126671241
1126671,112667,1,1126671232,1126671267,1126671231,,1126671267,1126671231,
1126671,112667,1,1126671215,1126671206,1126671239,1126671266,1126671239,1126671204,1126671258
1126671,112667,1,1126671271,1126671224,1126671218,1126671250,1126671250,1126671224,1126671218
1126671,112667,1,1126671256,1126671271,1126671218,1126671250,1126671218,1126671250,1126671224
1126671,112667,1,1126671239,1126671289,1126671215,1126671243,1126671289,1126671215,1126671243
1126671,112667,1,1126671288,1126671214,1126671234,1126671261,1126671241,1126671272,1126671202
1126671,112667,1,1126671235,1126671217,1126671290,1126671203,1126671290,1126671217,1126671203
1126701,112670,1,1126701232,1126701237,1126701216,,1126701237,1126701240,
1126701,112670,1,1126701202,1126701220,1126701257,1126701253,1126701220,1126701253,1126701251
1126701,112670,1,1126701228,1126701247,1126701234,1126701231,1126701247,1126701250,1126701234
1126701,112670,1,1126701237,1126701244,1126701232,1126701226,1126701232,1126701244,1126701226
1126701,112670,1,1126701250,1126701233,1126701246,1126701247,1126701233,1126701246,1126701231
1126701,112670,1,1126701210,1126701228,1126701247,1126701202,1126701228,1126701246,1126701250
1126701,112670,1,1126701235,1126701203,1126701253,,1126701254,1126701203,1126701241
1126701,112670,1,1126701219,1126701206,1126701211,1126701218,1126701233,1126701211,1126701231
1126701,112670,1,1126701253,1126701220,1126701251,1126701202,1126701220,1126701202,1126701251
1126711,112671,1,1126711284,1126711259,1126711257,1126711224,1126711250,1126711255,1126711257
1126711,112671,1,1126711290,1126711253,1126711240,,1126711261,1126711253,1126711272
1126711,112671,1,1126711229,1126711306,1126711239,1126711291,1126711239,1126711306,1126711291
1126711,112671,1,1126711219,1126711225,1126711262,1126711299,1126711241,1126711262,1126711225
1126711,112671,1,1126711243,1126711242,1126711227,1126711251,1126711220,1126711242,1126711251
1126711,112671,1,1126711245,1126711227,1126711215,,1126711221,1126711227,1126711276
1126711,112671,1,1126711247,1126711253,1126711292,1126711223,1126711220,1126711299,1126711289
1126711,112671,1,1126711293,1126711269,1126711271,1126711261,1126711261,1126711279,1126711209
1126711,112671,1,1126711287,,,,1126711275,1126711237,1126711254
1126711,112671,1,1126711305,1126711212,1126711220,1126711229,1126711207,1126711212,1126711231
1126711,112671,1,1126711227,1126711245,1126711272,,1126711272,1126711245,1126711276
1126711,112671,1,1126711276,1126711231,1126711216,,1126711231,,
1126711,112671,1,1126711285,1126711223,1126711278,1126711302,1126711223,1126711220,1126711278
1126711,112671,1,1126711233,1126711240,1126711276,1126711266,1126711227,1126711276,1126711240
1126711,112671,1,1126711295,1126711215,1126711286,1126711290,1126711298,1126711288,1126711215
1126711,112671,1,1126711292,1126711219,1126711277,,1126711219,1126711277,
1126711,112671,1,1126711303,1126711298,,,1126711272,1126711298,
1126711,112671,1,1126711297,1126711269,1126711293,1126711271,1126711269,1126711271,1126711293
1126711,112671,1,1126711239,1126711252,1126711274,1126711230,1126711230,1126711252,1126711242
1126711,112671,1,1126711275,1126711255,1126711254,1126711262,1126711255,1126711221,1126711254
1126711,112671,1,1126711241,1126711269,1126711221,1126711219,1126711225,1126711221,1126711258
1126711,112671,1,1126711254,1126711275,1126711273,1126711237,1126711275,1126711273,1126711231
1126711,112671,1,1126711218,,,,1126711230,1126711252,
1126711,112671,1,1126711272,1126711227,1126711238,1126711303,1126711303,1126711227,1126711238
1126711,112671,1,1126711286,1126711214,1126711295,1126711232,1126711214,1126711215,1126711232
1126711,112671,1,1126711240,1126711242,1126711252,1126711233,1126711242,,
1126711,112671,1,1126711248,1126711237,1126711287,1126711212,1126711212,1126711211,
1126711,112671,1,1126711228,1126711221,1126711296,1126711261,1126711221,1126711296,
1126711,112671,1,1126711220,1126711221,1126711258,1126711271,1126711221,1126711258,1126711219
1126711,112671,1,1126711260,1126711267,1126711291,1126711274,1126711279,1126711291,1126711274
1126711,112671,1,1126711262,1126711299,1126711259,1126711275,1126711275,1126711255,1126711219
1126711,112671,1,1126711282,1126711248,,,1126711295,1126711215,1126711248
1126711,112671,1,1126711231,1126711280,1126711276,1126711255,1126711255,1126711280,
1126711,112671,1,1126711267,1126711260,1126711259,1126711208,1126711220,1126711208,1126711259
1126711,112671,1,1126711238,1126711236,1126711281,1126711258,1126711236,1126711281,1126711258
1126711,112671,1,1126711259,1126711260,1126711281,1126711267,1126711255,1126711281,1126711275
1126711,112671,1,1126711224,1126711213,1126711278,,1126711221,1126711258,1126711278
1126711,112671,1,1126711300,1126711212,1126711211,1126711275,1126711212,1126711211,1126711275
1126711,112671,1,1126711211,1126711212,1126711214,1126711248,1126711275,1126711300,1126711254
1126711,112671,1,1126711225,1126711219,1126711299,1126711268,1126711219,1126711262,1126711220
1126711,112671,1,1126711212,1126711300,1126711307,1126711263,1126711300,1126711307,1126711211
1126711,112671,1,1126711269,1126711293,1126711241,1126711221,1126711258,1126711221,1126711293
1126711,112671,1,1126711252,1126711242,1126711239,1126711240,1126711242,1126711239,1126711230
1126711,112671,1,1126711221,1126711275,1126711262,1126711228,1126711275,1126711269,
1126711,112671,1,1126711296,1126711238,1126711228,1126711210,1126711228,1126711221,
1126711,112671,1,1126711265,1126711263,1126711307,1126711268,1126711263,1126711268,1126711307
1126711,112671,1,1126711301,1126711274,1126711234,1126711279,1126711274,1126711279,1126711219
1126711,112671,1,1126711281,1126711258,1126711236,1126711238,1126711238,1126711236,1126711258
1126711,112671,1,1126711256,1126711230,1126711231,1126711234,1126711230,1126711231,1126711239
1126711,112671,1,1126711215,1126711223,1126711298,1126711295,1126711298,1126711241,1126711288
1126711,112671,1,1126711209,1126711261,1126711271,1126711231,1126711231,1126711261,
1126711,112671,1,1126711242,1126711240,1126711252,,1126711230,1126711220,
1126711,112671,1,1126711279,,,,1126711261,1126711260,1126711301
1126711,112671,1,1126711277,1126711221,,,1126711273,1126711278,1126711292
1126712,112671,1,1126712269,1126712215,1126712303,1126712298,1126712215,1126712303,1126712221
1126712,112671,1,1126712303,1126712215,1126712273,1126712269,1126712269,1126712215,1126712273
1126712,112671,1,1126712228,1126712291,1126712221,1126712229,1126712218,1126712222,1126712242
1126712,112671,1,1126712267,1126712280,1126712256,1126712265,1126712280,1126712279,1126712265
1126712,112671,1,1126712221,1126712241,1126712242,1126712212,1126712229,1126712262,1126712228
1126712,112671,1,1126712250,1126712254,1126712283,1126712273,1126712254,1126712283,1126712273
1126712,112671,1,1126712230,1126712258,1126712304,1126712262,1126712258,1126712304,1126712262
1126712,112671,1,1126712247,1126712263,1126712278,1126712281,1126712263,1126712278,1126712281
1126712,112671,1,1126712239,1126712291,,,1126712291,1126712210,
1126712,112671,1,1126712256,1126712244,1126712267,1126712275,1126712224,1126712225,1126712227
1126712,112671,1,1126712271,1126712224,1126712261,1126712307,1126712224,1126712261,1126712304
1126712,112671,1,1126712273,1126712226,1126712250,1126712303,1126712226,1126712250,1126712303
1126712,112671,1,1126712224,1126712271,1126712215,1126712261,1126712248,1126712215,1126712271
1126712,112671,1,1126712213,1126712219,1126712270,1126712265,1126712282,1126712290,1126712212
1126712,112671,1,1126712261,1126712271,1126712222,1126712305,1126712224,1126712305,1126712271
1126712,112671,1,1126712307,1126712235,1126712250,1126712222,1126712235,1126712250,1126712222
1126712,112671,1,1126712254,1126712250,1126712258,1126712230,1126712250,1126712283,1126712258
1126712,112671,1,1126712216,1126712239,1126712229,1126712306,1126712239,1126712229,1126712306
1126712,112671,1,1126712270,1126712251,1126712242,1126712284,1126712246,1126712314,1126712273
1126712,112671,1,1126712215,1126712269,1126712210,1126712224,1126712248,1126712269,1126712224
1126712,112671,1,1126712302,1126712290,1126712273,1126712265,1126712242,1126712228,1126712290
1126712,112671,1,1126712239,1126712232,1126712300,1126712216,1126712232,1126712223,1126712296
1126712,112671,1,1126712284,1126712240,1126712261,1126712300,1126712301,1126712240,1126712261
1126712,112671,1,1126712268,1126712303,1126712290,1126712231,1126712217,1126712226,1126712267
1126712,112671,1,1126712209,1126712275,1126712270,1126712256,1126712219,1126712256,1126712213
1126712,112671,1,1126712208,1126712279,1126712290,1126712217,1126712263,1126712295,1126712279
1126712,112671,1,1126712304,1126712230,1126712258,1126712262,1126712230,1126712258,1126712262
1126712,112671,1,1126712282,1126712241,1126712213,1126712284,1126712284,1126712240,1126712243
1126712,112671,1,1126712251,1126712218,1126712237,1126712291,1126712218,1126712237,1126712291
1126712,112671,1,1126712285,1126712234,1126712249,1126712221,1126712249,1126712233,1126712252
1126712,112671,1,1126712265,1126712274,1126712213,1126712290,1126712274,1126712290,1126712242
1126712,112671,1,1126712296,1126712232,1126712300,1126712239,1126712232,1126712300,1126712239
1126712,112671,1,1126712295,1126712290,1126712279,1126712280,1126712274,1126712280,1126712262
1126712,112671,1,1126712240,1126712284,1126712261,1126712301,1126712284,1126712261,1126712301
1126712,112671,1,1126712263,1126712278,1126712281,1126712247,1126712208,1126712247,1126712281
1126712,112671,1,1126712242,1126712274,1126712241,1126712212,1126712212,1126712239,1126712290
1126712,112671,1,1126712305,1126712273,1126712271,1126712261,1126712273,1126712261,1126712271
1126712,112671,1,1126712212,1126712242,1126712241,1126712290,1126712242,1126712241,1126712213
1126712,112671,1,1126712258,1126712230,1126712254,1126712304,1126712230,1126712254,1126712304
1126712,112671,1,1126712252,1126712276,1126712245,,1126712276,1126712271,
1126712,112671,1,1126712288,1126712231,1126712217,1126712234,1126712231,1126712217,1126712237
1126712,112671,1,1126712241,1126712212,1126712242,1126712221,1126712212,1126712221,1126712242
1126712,112671,1,1126712300,1126712246,1126712263,1126712259,1126712279,1126712230,1126712302
1126712,112671,1,1126712290,1126712279,1126712303,1126712242,1126712279,1126712303,1126712242
1126712,112671,1,1126712270,1126712260,1126712267,1126712271,1126712209,1126712275,1126712264
1126712,112671,1,1126712298,1126712237,1126712251,1126712210,1126712220,1126712233,1126712218
1126713,112671,1,1126713252,1126713258,1126713292,1126713294,1126713255,1126713240,1126713210
1126713,112671,1,1126713248,1126713291,1126713238,,1126713291,1126713238,1126713298
1126713,112671,1,1126713217,,,,1126713213,,
1126713,112671,1,1126713220,1126713216,1126713264,1126713227,1126713216,1126713266,
1126713,112671,1,1126713277,1126713233,1126713292,1126713287,1126713225,1126713229,1126713233
1126713,112671,1,1126713218,1126713304,1126713278,1126713255,1126713304,1126713278,
1126713,112671,1,1126713294,1126713240,1126713233,1126713242,1126713258,1126713240,1126713299
1126713,112671,1,1126713263,1126713297,,,1126713293,1126713255,1126713278
1126713,112671,1,1126713284,1126713237,1126713272,1126713276,1126713237,1126713272,1126713301
1126713,112671,1,1126713286,1126713253,1126713293,1126713245,1126713293,1126713253,1126713245
1126713,112671,1,1126713233,1126713277,1126713303,1126713238,1126713238,1126713303,1126713277
1126713,112671,1,1126713293,1126713235,,,1126713270,1126713286,1126713291
1126713,112671,1,1126713227,1126713221,1126713222,1126713260,1126713305,1126713304,1126713260
1126713,112671,1,1126713305,1126713222,1126713227,1126713287,1126713222,1126713227,1126713221
1126713,112671,1,1126713283,1126713291,1126713250,1126713224,1126713291,1126713250,1126713224
1126713,112671,1,1126713251,1126713238,1126713250,1126713294,1126713210,1126713212,1126713303
1126713,112671,1,1126713295,1126713216,1126713250,1126713296,1126713216,1126713250,1126713296
1126713,112671,1,1126713270,1126713258,1126713288,1126713278,1126713258,1126713288,1126713278
1126713,112671,1,1126713259,1126713216,1126713220,1126713234,1126713216,,
1126713,112671,1,1126713256,1126713257,1126713211,1126713258,1126713211,1126713257,1126713281
1126713,112671,1,1126713254,1126713299,1126713305,1126713256,1126713299,1126713305,1126713256
1126713,112671,1,1126713215,1126713265,,,1126713265,,
1126714,112671,1,1126714310,1126714218,1126714246,1126714211,1126714218,1126714246,1126714211
1126714,112671,1,1126714220,1126714307,,,1126714307,1126714305,
1126714,112671,1,1126714284,1126714270,1126714242,1126714251,1126714296,1126714273,1126714270
1126714,112671,1,1126714264,1126714240,1126714306,1126714266,1126714266,1126714274,1126714240
1126714,112671,1,1126714258,1126714253,1126714288,1126714212,1126714253,1126714288,1126714262
1126714,112671,1,1126714307,1126714220,,,1126714220,,
1126714,112671,1,1126714291,1126714250,1126714283,1126714224,1126714224,1126714283,1126714250
1126714,112671,1,1126714314,1126714259,1126714254,1126714285,1126714293,1126714287,1126714259
1126714,112671,1,1126714292,1126714217,1126714271,1126714293,1126714260,1126714293,1126714302
1126714,112671,1,1126714293,1126714259,1126714314,1126714254,1126714259,1126714314,1126714254
1126714,112671,1,1126714241,1126714227,1126714273,1126714229,1126714273,1126714246,1126714229
1126714,112671,1,1126714214,1126714223,1126714230,1126714240,1126714212,1126714219,1126714218
1126714,112671,1,1126714240,1126714249,1126714264,1126714266,1126714264,1126714249,1126714274
1126714,112671,1,1126714214,1126714210,1126714307,1126714286,1126714286,1126714307,1126714220
1126714,112671,1,1126714235,1126714219,1126714215,1126714296,1126714246,1126714238,1126714219
1126722,112672,1,1126722208,1126722203,1126722243,1126722213,1126722203,1126722207,1126722249
1126722,112672,1,1126722219,1126722248,1126722214,1126722246,1126722207,1126722223,1126722247
1126722,112672,1,1126722251,1126722242,1126722235,1126722214,1126722235,1126722242,1126722248
1126722,112672,1,1126722222,1126722230,1126722210,1126722244,1126722230,1126722210,1126722208
1126722,112672,1,1126722230,1126722222,1126722210,,1126722222,1126722210,
1126722,112672,1,1126722246,1126722248,1126722219,1126722214,1126722207,1126722224,1126722223
1126722,112672,1,1126722204,1126722205,1126722220,1126722231,1126722201,1126722205,1126722220
1126722,112672,1,1126722207,1126722223,1126722248,1126722214,1126722219,1126722247,1126722224
1126722,112672,1,1126722211,1126722201,1126722233,,1126722201,1126722233,1126722247
1126751,112675,1,1126751300,1126751229,1126751232,1126751205,1126751258,1126751291,1126751232
1126751,112675,1,1126751279,1126751298,1126751221,1126751232,1126751298,1126751232,1126751258
1126751,112675,1,1126751271,1126751248,,,1126751248,,
1126751,112675,1,1126751275,1126751246,1126751227,1126751212,1126751246,1126751227,1126751220
1126751,112675,1,1126751214,1126751306,1126751305,1126751251,1126751201,1126751306,1126751207
1126751,112675,1,1126751265,1126751216,1126751290,1126751283,1126751216,1126751290,1126751283
1126751,112675,1,1126751220,1126751206,1126751246,1126751209,1126751246,1126751206,1126751271
1126751,112675,1,1126751232,1126751248,1126751306,1126751245,1126751248,1126751279,1126751245
1126751,112675,1,1126751283,1126751215,1126751226,1126751225,1126751215,1126751222,1126751216
1126751,112675,1,1126751306,1126751296,1126751214,1126751274,1126751206,1126751274,1126751214
1126751,112675,1,1126751248,1126751271,1126751291,1126751221,1126751271,1126751291,1126751221
1126751,112675,1,1126751291,1126751248,1126751271,1126751235,1126751271,1126751248,1126751235
1126751,112675,1,1126751206,1126751259,1126751209,,1126751259,1126751209,
1126751,112675,1,1126751260,1126751217,1126751301,,1126751217,1126751301,1126751205
1126751,112675,1,1126751282,1126751269,1126751263,,1126751269,1126751263,
1126751,112675,1,1126751286,1126751250,1126751255,1126751305,1126751246,1126751248,1126751222
1126751,112675,1,1126751213,1126751258,1126751241,,1126751258,1126751241,1126751248
1126751,112675,1,1126751227,1126751275,1126751246,1126751212,1126751275,1126751246,1126751212
1126751,112675,1,1126751215,1126751283,1126751222,1126751225,1126751222,1126751283,
1126751,112675,1,1126751303,1126751207,1126751262,1126751306,1126751204,1126751207,1126751255
1126751,112675,1,1126751284,1126751202,1126751211,1126751264,1126751202,1126751211,1126751292
1126751,112675,1,1126751246,1126751275,1126751227,1126751220,1126751271,1126751206,1126751248
1126751,112675,1,1126751274,1126751307,1126751207,1126751218,1126751248,1126751271,1126751235
1126751,112675,1,1126751269,1126751282,1126751263,,1126751282,1126751263,
1126752,112675,1,1126752234,1126752250,1126752210,,1126752210,1126752208,1126752239
1126752,112675,1,1126752210,1126752202,1126752239,1126752213,1126752208,1126752213,1126752245
1126752,112675,1,1126752230,1126752201,1126752244,1126752223,1126752244,1126752201,1126752223
1126752,112675,1,1126752235,1126752209,1126752239,1126752213,1126752209,1126752213,1126752239
1126752,112675,1,1126752208,1126752248,1126752238,,1126752239,1126752248,1126752245
1126752,112675,1,1126752245,1126752250,1126752213,1126752239,1126752250,1126752213,1126752242
1126752,112675,1,1126752226,1126752219,1126752242,1126752250,1126752219,1126752245,1126752250
1126752,112675,1,1126752237,1126752214,1126752229,1126752226,1126752214,1126752208,1126752202
1126752,112675,1,1126752258,1126752241,1126752204,1126752236,1126752241,1126752232,1126752217
1126753,112675,1,1126753243,1126753232,1126753215,,1126753248,1126753245,1126753227
1126753,112675,1,1126753203,1126753204,1126753227,1126753238,1126753227,1126753238,1126753240
1126753,112675,1,1126753254,1126753202,1126753259,,1126753202,1126753259,
1126753,112675,1,1126753202,1126753254,1126753201,1126753259,1126753201,1126753259,1126753254
1126753,112675,1,1126753221,1126753228,1126753205,1126753236,1126753236,1126753205,1126753228
1126753,112675,1,1126753246,1126753248,1126753232,1126753223,1126753248,1126753249,1126753232
1126753,112675,1,1126753230,1126753250,1126753253,1126753225,1126753250,1126753248,1126753246
1126753,112675,1,1126753201,1126753202,1126753227,,1126753214,1126753227,1126753202
1126753,112675,1,1126753232,1126753249,1126753248,1126753223,1126753223,1126753246,1126753248
1126753,112675,1,1126753249,1126753223,1126753246,1126753248,1126753232,1126753246,1126753248
1126753,112675,1,1126753209,1126753212,1126753260,,1126753212,1126753260,
1126753,112675,1,1126753225,1126753251,1126753206,1126753230,1126753248,1126753227,1126753250
1126753,112675,1,1126753229,1126753216,1126753233,1126753232,1126753216,1126753233,1126753246
1126753,112675,1,1126753244,1126753257,1126753251,1126753212,1126753212,1126753257,1126753251
1126753,112675,1,1126753219,1126753230,1126753253,1126753260,1126753225,1126753248,
1126753,112675,1,1126753204,1126753238,1126753240,1126753203,1126753217,1126753208,1126753240
1126753,112675,1,1126753250,1126753230,1126753219,1126753225,1126753230,1126753246,1126753248
1126753,112675,1,1126753205,1126753236,1126753228,1126753221,1126753236,1126753228,1126753221
1126761,112676,1,1126761251,1126761274,1126761252,1126761207,1126761274,1126761207,1126761262
1126761,112676,1,1126761232,1126761237,1126761207,1126761211,1126761207,1126761234,1126761229
1126761,112676,1,1126761207,1126761232,1126761241,1126761217,1126761262,1126761234,1126761232
1126761,112676,1,1126761208,1126761233,1126761241,1126761229,1126761234,1126761262,1126761229
1126761,112676,1,1126761243,1126761276,1126761204,1126761207,1126761276,1126761204,1126761207
1126761,112676,1,1126761209,1126761207,1126761231,1126761234,1126761207,1126761234,1126761203
1126761,112676,1,1126761203,1126761234,1126761211,1126761266,1126761262,1126761234,1126761208
1126761,112676,1,1126761269,1126761232,1126761237,1126761272,1126761238,1126761232,1126761274
1126761,112676,1,1126761262,1126761209,1126761234,1126761207,1126761234,1126761207,1126761209
1126761,112676,1,1126761272,1126761213,1126761220,1126761245,1126761213,1126761252,
1126761,112676,1,1126761216,1126761229,1126761275,,1126761275,1126761251,1126761262
1126771,112677,1,1126771245,1126771209,1126771230,1126771225,1126771209,1126771230,1126771225
1126771,112677,1,1126771227,1126771201,1126771210,1126771214,1126771209,1126771213,1126771235
1126771,112677,1,1126771235,1126771223,1126771206,1126771227,1126771213,1126771230,1126771240
1126771,112677,1,1126771220,1126771212,1126771207,1126771203,1126771212,1126771203,1126771219
1126771,112677,1,1126771244,1126771213,1126771216,1126771230,1126771213,1126771216,1126771230
1126771,112677,1,1126771241,1126771207,1126771229,1126771237,1126771219,1126771221,1126771203
1126771,112677,1,1126771233,1126771213,1126771244,1126771239,1126771213,1126771244,1126771239
1126771,112677,1,1126771213,1126771244,1126771216,1126771230,1126771244,1126771216,1126771230
1126771,112677,1,1126771205,1126771203,1126771241,1126771219,1126771219,1126771203,1126771241
1126771,112677,1,1126771230,1126771225,1126771245,1126771209,1126771225,1126771245,1126771209
1126801,112680,1,1126801211,1126801212,1126801220,1126801222,1126801212,1126801220,1126801222
1126801,112680,1,1126801254,1126801210,1126801238,1126801224,1126801224,1126801246,1126801222
1126801,112680,1,1126801243,1126801218,1126801232,1126801226,1126801232,1126801241,1126801258
1126801,112680,1,1126801221,1126801220,1126801222,1126801212,1126801220,1126801222,1126801219
1126801,112680,1,1126801231,1126801214,1126801213,1126801256,1126801214,1126801245,1126801212
1126801,112680,1,1126801224,1126801233,1126801246,1126801210,1126801241,1126801246,1126801233
1126801,112680,1,1126801241,1126801224,1126801222,1126801236,,,
1126801,112680,1,1126801235,1126801251,1126801249,1126801244,1126801251,1126801241,1126801244
1126801,112680,1,1126801213,1126801256,1126801234,1126801228,1126801214,1126801231,1126801256
1126801,112680,1,1126801222,1126801212,1126801220,1126801211,1126801219,1126801221,1126801223
1126801,112680,1,1126801244,1126801249,1126801251,1126801253,1126801249,1126801251,1126801235
1126811,112681,1,1126811251,1126811231,1126811211,1126811247,1126811245,1126811202,1126811257
1126811,112681,1,1126811238,1126811227,1126811257,1126811245,1126811245,1126811227,1126811257
1126811,112681,1,1126811250,1126811252,1126811241,1126811228,1126811243,1126811252,
1126811,112681,1,1126811254,1126811201,1126811235,1126811246,1126811235,1126811233,1126811229
1126811,112681,1,1126811236,1126811208,1126811237,1126811259,1126811237,1126811208,1126811251
1126811,112681,1,1126811226,1126811242,1126811212,1126811220,1126811238,1126811257,1126811258
