classroom_id,isolate_in_f,isolate_in_s,reciprocity_share_f,reciprocity_share_s
1127781,0.38095238095238093,0.42857142857142855,0.6363636363636364,0.45454545454545453
1127791,0.45454545454545453,0.45454545454545453,0.2962962962962963,0.10526315789473684
1127811,0.2857142857142857,0.4,0.39285714285714285,0.2553191489361702
1127841,0.4444444444444444,0.2222222222222222,0.4375,0.24242424242424243
1127851,0.5,0.4,0.631578947368421,0.3333333333333333
1127852,1.0,1.0,0.0,0.0
1127861,0.5,0.4,0.6666666666666666,0.8
1127862,1.0,1.0,0.0,0.0
1127871,0.4,0.4,0.4444444444444444,0.5
1127891,0.3125,0.25,0.6666666666666666,0.35294117647058826
1127892,0.75,1.0,0.0,0.0
1127901,0.47368421052631576,0.42105263157894735,0.5,0.3673469387755102
1127911,0.4,0.5333333333333333,0.6153846153846154,0.125
1127921,0.6153846153846154,0.6923076923076923,0.3333333333333333,0.25
1127931,0.5714285714285714,0.7142857142857143,0.0,0.5
1127941,0.43478260869565216,0.34782608695652173,0.3333333333333333,0.37037037037037035
1127951,0.42105263157894735,0.42105263157894735,0.5555555555555556,0.3
1127971,0.0,0.25,0.6666666666666666,0.5714285714285714
1127981,0.375,0.4375,0.3157894736842105,0.2727272727272727
1128001,0.625,0.625,0.6666666666666666,0.0
1128021,1.0,1.0,0.0,0.0
1128191,0.2619047619047619,0.38095238095238093,0.4235294117647059,0.24719101123595505
1128201,0.38461538461538464,0.46153846153846156,0.42857142857142855,0.18181818181818182
1128251,0.375,0.4375,0.5,0.34782608695652173
1128261,0.34782608695652173,0.5217391304347826,0.5,0.34782608695652173
1128301,0.5277777777777778,0.3888888888888889,0.1935483870967742,0.3333333333333333
1128321,0.5,0.5833333333333334,0.75,0.2857142857142857
1128351,0.3333333333333333,0.4444444444444444,0.5,0.5
1128352,0.5,0.35714285714285715,0.23529411764705882,0.6153846153846154
1128371,0.4166666666666667,0.25,0.5,0.47058823529411764
1128391,0.5238095238095238,0.47619047619047616,0.46153846153846156,0.3333333333333333
1128411,0.3333333333333333,0.5,0.4444444444444444,0.5714285714285714
1128421,0.6363636363636364,0.5454545454545454,0.0,0.0
1128431,0.45454545454545453,0.6363636363636364,0.1935483870967742,0.17391304347826086
1128441,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.0
1128461,0.6666666666666666,0.6666666666666666,1.0,1.0
1128481,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4
1128491,0.6666666666666666,0.6666666666666666,0.0,0.0
1128501,0.3,0.5,0.3076923076923077,0.0
1128531,0.8333333333333334,0.8333333333333334,0.0,0.0
1128541,0.45714285714285713,0.42857142857142855,0.2962962962962963,0.25925925925925924
1128551,0.5,0.375,0.6666666666666666,0.6666666666666666
1128581,0.3157894736842105,0.34210526315789475,0.4406779661016949,0.41509433962264153
1128582,0.7083333333333334,0.5416666666666666,0.2222222222222222,0.26666666666666666
1128583,0.45161290322580644,0.45161290322580644,0.41379310344827586,0.35714285714285715
1128584,0.8823529411764706,0.7647058823529411,0.0,0.0
1128841,0.3333333333333333,0.3333333333333333,0.47619047619047616,0.36065573770491804
1314591,0.5,0.5,0.6666666666666666,0.6666666666666666
1338701,0.6,0.3,0.6666666666666666,0.2
1341191,0.35714285714285715,0.42857142857142855,0.46153846153846156,0.23529411764705882
1343991,0.391304347826087,0.30434782608695654,0.5625,0.3448275862068966
1346301,1.0,1.0,0.0,0.0
1349711,0.6,0.75,0.16666666666666666,0.13333333333333333
1353181,0.3684210526315789,0.2631578947368421,0.3225806451612903,0.4117647058823529
1370211,0.4,0.4,0.5714285714285714,0.42857142857142855
